Product ID,Product Name,Category,Price,Units Sold,Total Sales,Rating,Review Sentiment,Market,Date
B1469,Warm Vanilla Sugar,Lotion,12.09,25,302.25,4.8,Positive,Australia,01-07-2024
B1470,Champagne Toast,Candle,6.74,97,653.78,4.9,Neutral,Australia,15-05-2024
B1471,Champagne Toast,Candle,23.94,45,1077.3,4.8,Positive,UK,25-06-2024
B1472,Sweet Pea,Shower Gel,19.99,155,3098.45,3.5,Positive,India,23-07-2024
B1473,Aromatherapy Eucalyptus,Lotion,5.18,95,492.1,4.1,Negative,Australia,11-07-2024
B1474,Japanese Cherry Blossom,Lotion,20.82,84,1748.88,3.9,Positive,UK,15-06-2024
B1475,Crisp Morning Air,Hand Soap,10.99,134,1472.66,4.1,Positive,US,21-07-2024
B1476,Japanese Cherry Blossom,Lotion,12.25,110,1347.5,4.9,Positive,Canada,17-06-2024
B1477,Ocean,Shower Gel,16.79,56,940.24,3.9,Neutral,India,19-05-2024
B1478,Peach Bellini,Hand Soap,14.46,11,159.06,3.7,Positive,India,15-02-2024
B1479,Japanese Cherry Blossom,Lotion,25.18,75,1888.5,3.1,Neutral,US,15-04-2024
B1480,Warm Vanilla Sugar,Lotion,20.59,188,3870.92,3.9,Negative,Canada,11-06-2024
B1481,A Thousand Wishes,Mist,26.8,172,4609.6,4.8,Positive,US,08-03-2024
B1482,Into the Night,Mist,5.94,181,1075.14,4.1,Positive,Canada,05-05-2024
B1483,Japanese Cherry Blossom,Lotion,8.57,117,1002.69,3.4,Positive,US,10-05-2024
B1484,A Thousand Wishes,Mist,11.48,79,906.92,3.9,Positive,Canada,28-05-2024
B1485,Dark Kiss,Shower Gel,24.86,15,372.9,4.2,Positive,Australia,12-01-2024
B1486,Crisp Morning Air,Hand Soap,11.5,178,2047,4.7,Positive,US,26-06-2024
B1487,Ocean,Shower Gel,9.33,147,1371.51,4.5,Positive,India,06-06-2024
B1488,Crisp Morning Air,Hand Soap,26.78,99,2651.22,3.2,Neutral,UK,15-07-2024
B1489,Sweet Pea,Shower Gel,27.32,44,1202.08,4.7,Positive,Canada,09-03-2024
B1490,Aromatherapy Eucalyptus,Lotion,29.2,151,4409.2,4.9,Negative,US,20-07-2024
B1491,Crisp Morning Air,Hand Soap,24.39,18,439.02,3.4,Negative,India,31-05-2024
B1492,Ocean,Shower Gel,17.68,62,1096.16,4.1,Positive,UK,10-07-2024
B1493,Ocean,Shower Gel,23.31,64,1491.84,3.8,Neutral,US,25-04-2024
B1494,Into the Night,Mist,10.81,12,129.72,4.2,Positive,UK,29-01-2024
B1495,Fresh Balsam,Candle,25.65,117,3001.05,4.9,Positive,Australia,02-02-2024
B1496,Champagne Toast,Candle,11.61,52,603.72,4.9,Negative,Germany,18-01-2024
B1497,Mahogany Teakwood,Candle,27.36,166,4541.76,3.1,Positive,Australia,25-04-2024
B1498,Mahogany Teakwood,Candle,11.71,81,948.51,3.1,Positive,Australia,25-06-2024
B1499,Sweet Pea,Shower Gel,11.8,154,1817.2,3.4,Positive,Canada,18-07-2024
B1500,Sweet Pea,Shower Gel,6.88,169,1162.72,4,Positive,Germany,26-01-2024
